"","SID","Alpha","X","age","Age_Category","Condition","Chance","Amount","response_self"
"3593","YF973",0.239370626509732,3593,22.81944444,"18+","DA",90,40,"certain"
"3594","YF973",0.239370626509732,3594,22.81944444,"18+","DA",10,20,"certain"
"3595","YF973",0.239370626509732,3595,22.81944444,"18+","DA",25,40,"chance"
"3596","YF973",0.239370626509732,3596,22.81944444,"18+","DA",75,20,"certain"
"3597","YF973",0.239370626509732,3597,22.81944444,"18+","DA",25,5,"chance"
"3598","YF973",0.239370626509732,3598,22.81944444,"18+","DA",25,20,"chance"
"3599","YF973",0.239370626509732,3599,22.81944444,"18+","DA",10,10,"certain"
"3600","YF973",0.239370626509732,3600,22.81944444,"18+","DA",90,50,"certain"
"3601","YF973",0.239370626509732,3601,22.81944444,"18+","DA",75,5,"chance"
"3602","YF973",0.239370626509732,3602,22.81944444,"18+","DA",25,30,"chance"
"3603","YF973",0.239370626509732,3603,22.81944444,"18+","DA",75,30,"certain"
"3604","YF973",0.239370626509732,3604,22.81944444,"18+","DA",10,5,"certain"
"3605","YF973",0.239370626509732,3605,22.81944444,"18+","DA",50,40,"certain"
"3606","YF974",2.95047258116896,3606,18.76111111,"18+","DA",75,40,"chance"
"3607","YF974",2.95047258116896,3607,18.76111111,"18+","DA",25,100,"chance"
"3608","YF974",2.95047258116896,3608,18.76111111,"18+","DA",10,20,"certain"
"3609","YF974",2.95047258116896,3609,18.76111111,"18+","DA",90,5,"certain"
"3610","YF974",2.95047258116896,3610,18.76111111,"18+","DA",50,10,"certain"
"3611","YF974",2.95047258116896,3611,18.76111111,"18+","DA",25,10,"certain"
"3612","YF974",2.95047258116896,3612,18.76111111,"18+","DA",90,40,"chance"
"3613","YF974",2.95047258116896,3613,18.76111111,"18+","DA",10,30,"certain"
"3614","YF974",2.95047258116896,3614,18.76111111,"18+","DA",75,30,"chance"
"3615","YF974",2.95047258116896,3615,18.76111111,"18+","DA",75,100,"chance"
"3616","YF974",2.95047258116896,3616,18.76111111,"18+","DA",50,5,"certain"
"3617","YF974",2.95047258116896,3617,18.76111111,"18+","DA",90,20,"chance"
"3618","YF974",2.95047258116896,3618,18.76111111,"18+","DA",10,50,"certain"
"3619","YF974",2.95047258116896,3619,18.76111111,"18+","DA",90,30,"chance"
"3620","YF974",2.95047258116896,3620,18.76111111,"18+","DA",25,50,"chance"
"3621","YF974",2.95047258116896,3621,18.76111111,"18+","DA",90,100,"chance"
"3622","YF974",2.95047258116896,3622,18.76111111,"18+","DA",10,40,"certain"
"3623","YF974",2.95047258116896,3623,18.76111111,"18+","DA",90,10,"certain"
"3624","YF974",2.95047258116896,3624,18.76111111,"18+","DA",50,40,"chance"
"3625","YF974",2.95047258116896,3625,18.76111111,"18+","DA",25,40,"chance"
"3626","YF974",2.95047258116896,3626,18.76111111,"18+","DA",75,50,"chance"
"3627","YF974",2.95047258116896,3627,18.76111111,"18+","DA",75,20,"chance"
"3628","YF974",2.95047258116896,3628,18.76111111,"18+","DA",10,5,"certain"
"3629","YF974",2.95047258116896,3629,18.76111111,"18+","DA",50,20,"chance"
"3630","YF974",2.95047258116896,3630,18.76111111,"18+","DA",50,50,"chance"
"3631","YF974",2.95047258116896,3631,18.76111111,"18+","DA",10,100,"chance"
"3632","YF974",2.95047258116896,3632,18.76111111,"18+","DA",75,5,"certain"
"3633","YF974",2.95047258116896,3633,18.76111111,"18+","DA",10,10,"certain"
"3634","YF974",2.95047258116896,3634,18.76111111,"18+","DA",50,30,"chance"
"3635","YF974",2.95047258116896,3635,18.76111111,"18+","DA",90,50,"chance"
"3636","YF974",2.95047258116896,3636,18.76111111,"18+","DA",25,20,"certain"
"3637","YF974",2.95047258116896,3637,18.76111111,"18+","DA",75,10,"certain"
"3638","YF974",2.95047258116896,3638,18.76111111,"18+","DA",25,5,"certain"
"3639","YF974",2.95047258116896,3639,18.76111111,"18+","DA",50,100,"chance"
"3640","YF974",2.95047258116896,3640,18.76111111,"18+","DA",25,30,"certain"
"3641","YF975",0.797068558335785,3641,18.88611111,"18+","DA",90,100,"chance"
"3642","YF975",0.797068558335785,3642,18.88611111,"18+","DA",25,100,"certain"
"3643","YF975",0.797068558335785,3643,18.88611111,"18+","DA",10,30,"certain"
"3644","YF975",0.797068558335785,3644,18.88611111,"18+","DA",75,20,"chance"
"3645","YF975",0.797068558335785,3645,18.88611111,"18+","DA",75,100,"chance"
"3646","YF975",0.797068558335785,3646,18.88611111,"18+","DA",75,40,"chance"
"3647","YF975",0.797068558335785,3647,18.88611111,"18+","DA",10,40,"certain"
"3648","YF975",0.797068558335785,3648,18.88611111,"18+","DA",10,50,"certain"
"3649","YF975",0.797068558335785,3649,18.88611111,"18+","DA",90,5,"certain"
"3650","YF975",0.797068558335785,3650,18.88611111,"18+","DA",50,10,"certain"
"3651","YF975",0.797068558335785,3651,18.88611111,"18+","DA",90,40,"chance"
"3652","YF975",0.797068558335785,3652,18.88611111,"18+","DA",50,5,"certain"
"3653","YF975",0.797068558335785,3653,18.88611111,"18+","DA",90,30,"chance"
"3654","YF975",0.797068558335785,3654,18.88611111,"18+","DA",10,20,"certain"
"3655","YF975",0.797068558335785,3655,18.88611111,"18+","DA",50,50,"chance"
"3656","YF975",0.797068558335785,3656,18.88611111,"18+","DA",50,20,"chance"
"3657","YF975",0.797068558335785,3657,18.88611111,"18+","DA",25,40,"certain"
"3658","YF975",0.797068558335785,3658,18.88611111,"18+","DA",75,50,"chance"
"3659","YF975",0.797068558335785,3659,18.88611111,"18+","DA",90,50,"chance"
"3660","YF975",0.797068558335785,3660,18.88611111,"18+","DA",75,5,"certain"
"3661","YF975",0.797068558335785,3661,18.88611111,"18+","DA",50,40,"chance"
"3662","YF975",0.797068558335785,3662,18.88611111,"18+","DA",25,50,"certain"
"3663","YF975",0.797068558335785,3663,18.88611111,"18+","DA",50,100,"chance"
"3664","YF975",0.797068558335785,3664,18.88611111,"18+","DA",90,20,"chance"
"3665","YF975",0.797068558335785,3665,18.88611111,"18+","DA",25,10,"certain"
"3666","YF975",0.797068558335785,3666,18.88611111,"18+","DA",90,10,"certain"
"3667","YF975",0.797068558335785,3667,18.88611111,"18+","DA",25,5,"certain"
"3668","YF975",0.797068558335785,3668,18.88611111,"18+","DA",10,5,"certain"
"3669","YF975",0.797068558335785,3669,18.88611111,"18+","DA",10,100,"certain"
"3670","YF975",0.797068558335785,3670,18.88611111,"18+","DA",10,10,"certain"
"3671","YF975",0.797068558335785,3671,18.88611111,"18+","DA",75,10,"certain"
"3672","YF975",0.797068558335785,3672,18.88611111,"18+","DA",50,30,"chance"
"3673","YF975",0.797068558335785,3673,18.88611111,"18+","DA",25,20,"certain"
"3674","YF975",0.797068558335785,3674,18.88611111,"18+","DA",75,30,"chance"
"3675","YF975",0.797068558335785,3675,18.88611111,"18+","DA",25,30,"certain"
"3676","YF976",0.570463294625572,3676,20.21944444,"18+","DA",75,40,"chance"
"3677","YF976",0.570463294625572,3677,20.21944444,"18+","DA",10,20,"chance"
"3678","YF976",0.570463294625572,3678,20.21944444,"18+","DA",75,100,"chance"
"3679","YF976",0.570463294625572,3679,20.21944444,"18+","DA",90,5,"chance"
"3680","YF976",0.570463294625572,3680,20.21944444,"18+","DA",50,10,"chance"
"3681","YF976",0.570463294625572,3681,20.21944444,"18+","DA",50,5,"certain"
"3682","YF976",0.570463294625572,3682,20.21944444,"18+","DA",10,30,"certain"
"3683","YF976",0.570463294625572,3683,20.21944444,"18+","DA",50,50,"chance"
"3684","YF976",0.570463294625572,3684,20.21944444,"18+","DA",90,100,"chance"
"3685","YF976",0.570463294625572,3685,20.21944444,"18+","DA",10,50,"chance"
"3686","YF976",0.570463294625572,3686,20.21944444,"18+","DA",25,40,"chance"
"3687","YF976",0.570463294625572,3687,20.21944444,"18+","DA",90,30,"chance"
"3688","YF976",0.570463294625572,3688,20.21944444,"18+","DA",50,20,"chance"
"3689","YF976",0.570463294625572,3689,20.21944444,"18+","DA",25,10,"chance"
"3690","YF976",0.570463294625572,3690,20.21944444,"18+","DA",25,100,"chance"
"3691","YF976",0.570463294625572,3691,20.21944444,"18+","DA",75,50,"chance"
"3692","YF976",0.570463294625572,3692,20.21944444,"18+","DA",75,20,"chance"
"3693","YF976",0.570463294625572,3693,20.21944444,"18+","DA",10,100,"chance"
"3694","YF976",0.570463294625572,3694,20.21944444,"18+","DA",25,50,"certain"
"3695","YF976",0.570463294625572,3695,20.21944444,"18+","DA",10,40,"chance"
"3696","YF976",0.570463294625572,3696,20.21944444,"18+","DA",90,40,"chance"
"3697","YF976",0.570463294625572,3697,20.21944444,"18+","DA",90,10,"chance"
"3698","YF976",0.570463294625572,3698,20.21944444,"18+","DA",10,5,"certain"
"3699","YF976",0.570463294625572,3699,20.21944444,"18+","DA",25,5,"certain"
"3700","YF976",0.570463294625572,3700,20.21944444,"18+","DA",75,10,"chance"
"3701","YF976",0.570463294625572,3701,20.21944444,"18+","DA",90,20,"certain"
"3702","YF976",0.570463294625572,3702,20.21944444,"18+","DA",25,30,"certain"
"3703","YF976",0.570463294625572,3703,20.21944444,"18+","DA",75,5,"certain"
"3704","YF976",0.570463294625572,3704,20.21944444,"18+","DA",50,40,"certain"
"3705","YF976",0.570463294625572,3705,20.21944444,"18+","DA",10,10,"chance"
"3706","YF976",0.570463294625572,3706,20.21944444,"18+","DA",25,20,"chance"
"3707","YF976",0.570463294625572,3707,20.21944444,"18+","DA",50,30,"chance"
"3708","YF976",0.570463294625572,3708,20.21944444,"18+","DA",90,50,"chance"
"3709","YF976",0.570463294625572,3709,20.21944444,"18+","DA",75,30,"chance"
"3710","YF976",0.570463294625572,3710,20.21944444,"18+","DA",50,100,"certain"
"3711","YF977",0.392729504071596,3711,19.48055556,"18+","DA",25,100,"certain"
"3712","YF977",0.392729504071596,3712,19.48055556,"18+","DA",10,30,"chance"
"3713","YF977",0.392729504071596,3713,19.48055556,"18+","DA",10,20,"chance"
"3714","YF977",0.392729504071596,3714,19.48055556,"18+","DA",25,40,"certain"
"3715","YF977",0.392729504071596,3715,19.48055556,"18+","DA",90,30,"certain"
"3716","YF977",0.392729504071596,3716,19.48055556,"18+","DA",50,50,"certain"
"3717","YF977",0.392729504071596,3717,19.48055556,"18+","DA",90,5,"chance"
"3718","YF977",0.392729504071596,3718,19.48055556,"18+","DA",75,20,"certain"
"3719","YF977",0.392729504071596,3719,19.48055556,"18+","DA",50,40,"certain"
"3720","YF977",0.392729504071596,3720,19.48055556,"18+","DA",75,40,"certain"
"3721","YF977",0.392729504071596,3721,19.48055556,"18+","DA",25,50,"certain"
"3722","YF977",0.392729504071596,3722,19.48055556,"18+","DA",25,10,"chance"
"3723","YF977",0.392729504071596,3723,19.48055556,"18+","DA",10,10,"chance"
"3724","YF977",0.392729504071596,3724,19.48055556,"18+","DA",50,10,"chance"
"3725","YF977",0.392729504071596,3725,19.48055556,"18+","DA",10,50,"chance"
"3726","YF977",0.392729504071596,3726,19.48055556,"18+","DA",75,100,"certain"
"3727","YF977",0.392729504071596,3727,19.48055556,"18+","DA",90,10,"certain"
"3728","YF977",0.392729504071596,3728,19.48055556,"18+","DA",90,20,"chance"
"3729","YF977",0.392729504071596,3729,19.48055556,"18+","DA",75,30,"certain"
"3730","YF977",0.392729504071596,3730,19.48055556,"18+","DA",25,30,"chance"
"3731","YF977",0.392729504071596,3731,19.48055556,"18+","DA",90,40,"chance"
"3732","YF977",0.392729504071596,3732,19.48055556,"18+","DA",10,100,"certain"
"3733","YF977",0.392729504071596,3733,19.48055556,"18+","DA",90,50,"certain"
"3734","YF977",0.392729504071596,3734,19.48055556,"18+","DA",10,5,"chance"
"3735","YF977",0.392729504071596,3735,19.48055556,"18+","DA",25,5,"chance"
"3736","YF977",0.392729504071596,3736,19.48055556,"18+","DA",90,100,"certain"
"3737","YF977",0.392729504071596,3737,19.48055556,"18+","DA",75,5,"chance"
"3738","YF977",0.392729504071596,3738,19.48055556,"18+","DA",50,100,"certain"
"3739","YF977",0.392729504071596,3739,19.48055556,"18+","DA",50,5,"chance"
"3740","YF977",0.392729504071596,3740,19.48055556,"18+","DA",75,50,"certain"
"3741","YF977",0.392729504071596,3741,19.48055556,"18+","DA",10,40,"chance"
"3742","YF977",0.392729504071596,3742,19.48055556,"18+","DA",75,10,"chance"
"3743","YF977",0.392729504071596,3743,19.48055556,"18+","DA",50,30,"certain"
"3744","YF977",0.392729504071596,3744,19.48055556,"18+","DA",25,20,"chance"
"3745","YF977",0.392729504071596,3745,19.48055556,"18+","DA",50,20,"certain"
"3746","YF978",0.776098805971177,3746,20.18333333,"18+","DA",25,100,"certain"
"3747","YF978",0.776098805971177,3747,20.18333333,"18+","DA",75,100,"chance"
"3748","YF978",0.776098805971177,3748,20.18333333,"18+","DA",50,50,"chance"
"3749","YF978",0.776098805971177,3749,20.18333333,"18+","DA",90,30,"chance"
"3750","YF978",0.776098805971177,3750,20.18333333,"18+","DA",25,10,"certain"
"3751","YF978",0.776098805971177,3751,20.18333333,"18+","DA",50,40,"certain"
"3752","YF978",0.776098805971177,3752,20.18333333,"18+","DA",10,20,"chance"
"3753","YF978",0.776098805971177,3753,20.18333333,"18+","DA",75,40,"chance"
"3754","YF978",0.776098805971177,3754,20.18333333,"18+","DA",10,30,"certain"
"3755","YF978",0.776098805971177,3755,20.18333333,"18+","DA",10,50,"certain"
"3756","YF978",0.776098805971177,3756,20.18333333,"18+","DA",25,50,"chance"
"3757","YF978",0.776098805971177,3757,20.18333333,"18+","DA",10,10,"certain"
"3758","YF978",0.776098805971177,3758,20.18333333,"18+","DA",75,20,"certain"
"3759","YF978",0.776098805971177,3759,20.18333333,"18+","DA",50,10,"certain"
"3760","YF978",0.776098805971177,3760,20.18333333,"18+","DA",90,40,"certain"
"3761","YF978",0.776098805971177,3761,20.18333333,"18+","DA",10,100,"certain"
"3762","YF978",0.776098805971177,3762,20.18333333,"18+","DA",50,5,"certain"
"3763","YF978",0.776098805971177,3763,20.18333333,"18+","DA",75,30,"certain"
"3764","YF978",0.776098805971177,3764,20.18333333,"18+","DA",90,100,"certain"
"3765","YF978",0.776098805971177,3765,20.18333333,"18+","DA",25,40,"certain"
"3766","YF978",0.776098805971177,3766,20.18333333,"18+","DA",10,40,"chance"
"3767","YF978",0.776098805971177,3767,20.18333333,"18+","DA",90,10,"chance"
"3768","YF978",0.776098805971177,3768,20.18333333,"18+","DA",90,20,"chance"
"3769","YF978",0.776098805971177,3769,20.18333333,"18+","DA",90,5,"certain"
"3770","YF978",0.776098805971177,3770,20.18333333,"18+","DA",25,30,"certain"
"3771","YF978",0.776098805971177,3771,20.18333333,"18+","DA",75,50,"certain"
"3772","YF978",0.776098805971177,3772,20.18333333,"18+","DA",50,30,"chance"
"3773","YF978",0.776098805971177,3773,20.18333333,"18+","DA",25,5,"certain"
"3774","YF978",0.776098805971177,3774,20.18333333,"18+","DA",75,5,"certain"
"3775","YF978",0.776098805971177,3775,20.18333333,"18+","DA",10,5,"certain"
"3776","YF978",0.776098805971177,3776,20.18333333,"18+","DA",75,10,"certain"
"3777","YF978",0.776098805971177,3777,20.18333333,"18+","DA",50,100,"certain"
"3778","YF978",0.776098805971177,3778,20.18333333,"18+","DA",50,20,"chance"
"3779","YF978",0.776098805971177,3779,20.18333333,"18+","DA",25,20,"chance"
"3780","YF978",0.776098805971177,3780,20.18333333,"18+","DA",90,50,"certain"
"3781","YF979",0.850559376028625,3781,20.06944444,"18+","DA",25,50,"certain"
"3782","YF979",0.850559376028625,3782,20.06944444,"18+","DA",10,30,"chance"
"3783","YF979",0.850559376028625,3783,20.06944444,"18+","DA",10,20,"chance"
"3784","YF979",0.850559376028625,3784,20.06944444,"18+","DA",90,30,"certain"
"3785","YF979",0.850559376028625,3785,20.06944444,"18+","DA",90,5,"chance"
"3786","YF979",0.850559376028625,3786,20.06944444,"18+","DA",75,20,"certain"
"3787","YF979",0.850559376028625,3787,20.06944444,"18+","DA",90,100,"certain"
"3788","YF979",0.850559376028625,3788,20.06944444,"18+","DA",75,40,"certain"
"3789","YF979",0.850559376028625,3789,20.06944444,"18+","DA",25,10,"chance"
"3790","YF979",0.850559376028625,3790,20.06944444,"18+","DA",50,10,"chance"
"3791","YF979",0.850559376028625,3791,20.06944444,"18+","DA",10,100,"chance"
"3792","YF979",0.850559376028625,3792,20.06944444,"18+","DA",50,5,"chance"
"3793","YF979",0.850559376028625,3793,20.06944444,"18+","DA",75,30,"certain"
"3794","YF979",0.850559376028625,3794,20.06944444,"18+","DA",90,10,"certain"
"3795","YF979",0.850559376028625,3795,20.06944444,"18+","DA",10,40,"chance"
"3796","YF979",0.850559376028625,3796,20.06944444,"18+","DA",25,100,"certain"
"3797","YF979",0.850559376028625,3797,20.06944444,"18+","DA",75,100,"certain"
"3798","YF979",0.850559376028625,3798,20.06944444,"18+","DA",75,10,"certain"
"3799","YF979",0.850559376028625,3799,20.06944444,"18+","DA",90,40,"certain"
"3800","YF979",0.850559376028625,3800,20.06944444,"18+","DA",50,100,"certain"
"3801","YF979",0.850559376028625,3801,20.06944444,"18+","DA",25,20,"chance"
"3802","YF979",0.850559376028625,3802,20.06944444,"18+","DA",50,50,"certain"
"3803","YF979",0.850559376028625,3803,20.06944444,"18+","DA",50,40,"certain"
"3804","YF979",0.850559376028625,3804,20.06944444,"18+","DA",75,50,"certain"
"3805","YF979",0.850559376028625,3805,20.06944444,"18+","DA",50,20,"certain"
"3806","YF979",0.850559376028625,3806,20.06944444,"18+","DA",75,5,"chance"
"3807","YF979",0.850559376028625,3807,20.06944444,"18+","DA",25,40,"certain"
"3808","YF979",0.850559376028625,3808,20.06944444,"18+","DA",25,5,"chance"
"3809","YF979",0.850559376028625,3809,20.06944444,"18+","DA",90,20,"certain"
"3810","YF979",0.850559376028625,3810,20.06944444,"18+","DA",90,50,"certain"
"3811","YF979",0.850559376028625,3811,20.06944444,"18+","DA",25,30,"chance"
"3812","YF979",0.850559376028625,3812,20.06944444,"18+","DA",10,10,"chance"
"3813","YF979",0.850559376028625,3813,20.06944444,"18+","DA",10,50,"chance"
"3814","YF979",0.850559376028625,3814,20.06944444,"18+","DA",50,30,"certain"
"3815","YF979",0.850559376028625,3815,20.06944444,"18+","DA",10,5,"chance"
"3816","YF982",0.97860618436124,3816,21.14722222,"18+","DA",90,30,"chance"
"3817","YF982",0.97860618436124,3817,21.14722222,"18+","DA",25,100,"chance"
"3818","YF982",0.97860618436124,3818,21.14722222,"18+","DA",10,20,"certain"
"3819","YF982",0.97860618436124,3819,21.14722222,"18+","DA",75,40,"chance"
"3820","YF982",0.97860618436124,3820,21.14722222,"18+","DA",10,30,"certain"
"3821","YF982",0.97860618436124,3821,21.14722222,"18+","DA",90,100,"chance"
"3822","YF982",0.97860618436124,3822,21.14722222,"18+","DA",10,40,"certain"
"3823","YF982",0.97860618436124,3823,21.14722222,"18+","DA",25,40,"chance"
"3824","YF982",0.97860618436124,3824,21.14722222,"18+","DA",75,20,"chance"
"3825","YF982",0.97860618436124,3825,21.14722222,"18+","DA",25,50,"chance"
"3826","YF982",0.97860618436124,3826,21.14722222,"18+","DA",50,5,"certain"
"3827","YF982",0.97860618436124,3827,21.14722222,"18+","DA",90,40,"chance"
"3828","YF982",0.97860618436124,3828,21.14722222,"18+","DA",90,5,"certain"
"3829","YF982",0.97860618436124,3829,21.14722222,"18+","DA",25,10,"certain"
"3830","YF982",0.97860618436124,3830,21.14722222,"18+","DA",75,100,"chance"
"3831","YF982",0.97860618436124,3831,21.14722222,"18+","DA",50,10,"certain"
"3832","YF982",0.97860618436124,3832,21.14722222,"18+","DA",50,40,"chance"
"3833","YF982",0.97860618436124,3833,21.14722222,"18+","DA",10,50,"certain"
"3834","YF982",0.97860618436124,3834,21.14722222,"18+","DA",25,5,"certain"
"3835","YF982",0.97860618436124,3835,21.14722222,"18+","DA",75,30,"chance"
"3836","YF982",0.97860618436124,3836,21.14722222,"18+","DA",50,50,"chance"
"3837","YF982",0.97860618436124,3837,21.14722222,"18+","DA",75,10,"chance"
"3838","YF982",0.97860618436124,3838,21.14722222,"18+","DA",10,5,"certain"
"3839","YF982",0.97860618436124,3839,21.14722222,"18+","DA",75,50,"chance"
"3840","YF982",0.97860618436124,3840,21.14722222,"18+","DA",90,20,"chance"
"3841","YF982",0.97860618436124,3841,21.14722222,"18+","DA",10,10,"certain"
"3842","YF982",0.97860618436124,3842,21.14722222,"18+","DA",90,10,"chance"
"3843","YF982",0.97860618436124,3843,21.14722222,"18+","DA",50,20,"chance"
"3844","YF982",0.97860618436124,3844,21.14722222,"18+","DA",25,20,"chance"
"3845","YF982",0.97860618436124,3845,21.14722222,"18+","DA",25,30,"chance"
"3846","YF982",0.97860618436124,3846,21.14722222,"18+","DA",75,5,"certain"
"3847","YF982",0.97860618436124,3847,21.14722222,"18+","DA",50,30,"chance"
"3848","YF982",0.97860618436124,3848,21.14722222,"18+","DA",90,50,"chance"
"3849","YF982",0.97860618436124,3849,21.14722222,"18+","DA",50,100,"chance"
"3850","YF982",0.97860618436124,3850,21.14722222,"18+","DA",10,100,"chance"
"3851","YF983",0.998861942764426,3851,20.47222222,"18+","DA",10,30,"certain"
"3852","YF983",0.998861942764426,3852,20.47222222,"18+","DA",10,20,"chance"
"3853","YF983",0.998861942764426,3853,20.47222222,"18+","DA",25,10,"certain"
"3854","YF983",0.998861942764426,3854,20.47222222,"18+","DA",50,10,"certain"
"3855","YF983",0.998861942764426,3855,20.47222222,"18+","DA",50,5,"chance"
"3856","YF983",0.998861942764426,3856,20.47222222,"18+","DA",90,5,"certain"
"3857","YF983",0.998861942764426,3857,20.47222222,"18+","DA",50,100,"chance"
"3858","YF983",0.998861942764426,3858,20.47222222,"18+","DA",50,20,"chance"
"3859","YF983",0.998861942764426,3859,20.47222222,"18+","DA",25,100,"certain"
"3860","YF983",0.998861942764426,3860,20.47222222,"18+","DA",90,100,"chance"
"3861","YF983",0.998861942764426,3861,20.47222222,"18+","DA",10,100,"certain"
"3862","YF983",0.998861942764426,3862,20.47222222,"18+","DA",50,50,"certain"
"3863","YF983",0.998861942764426,3863,20.47222222,"18+","DA",90,10,"certain"
"3864","YF983",0.998861942764426,3864,20.47222222,"18+","DA",25,50,"chance"
"3865","YF983",0.998861942764426,3865,20.47222222,"18+","DA",25,40,"chance"
"3866","YF983",0.998861942764426,3866,20.47222222,"18+","DA",90,20,"certain"
"3867","YF983",0.998861942764426,3867,20.47222222,"18+","DA",50,40,"certain"
"3868","YF983",0.998861942764426,3868,20.47222222,"18+","DA",10,40,"chance"
"3869","YF983",0.998861942764426,3869,20.47222222,"18+","DA",25,20,"certain"
"3870","YF983",0.998861942764426,3870,20.47222222,"18+","DA",75,100,"certain"
"3871","YF983",0.998861942764426,3871,20.47222222,"18+","DA",75,10,"certain"
"3872","YF983",0.998861942764426,3872,20.47222222,"18+","DA",75,40,"chance"
"3873","YF983",0.998861942764426,3873,20.47222222,"18+","DA",75,30,"certain"
"3874","YF983",0.998861942764426,3874,20.47222222,"18+","DA",10,10,"certain"
"3875","YF983",0.998861942764426,3875,20.47222222,"18+","DA",75,50,"certain"
"3876","YF983",0.998861942764426,3876,20.47222222,"18+","DA",90,30,"certain"
"3877","YF983",0.998861942764426,3877,20.47222222,"18+","DA",90,40,"chance"
"3878","YF983",0.998861942764426,3878,20.47222222,"18+","DA",90,50,"chance"
"3879","YF983",0.998861942764426,3879,20.47222222,"18+","DA",75,20,"chance"
"3880","YF983",0.998861942764426,3880,20.47222222,"18+","DA",25,30,"certain"
"3881","YF983",0.998861942764426,3881,20.47222222,"18+","DA",25,5,"chance"
"3882","YF983",0.998861942764426,3882,20.47222222,"18+","DA",10,50,"certain"
"3883","YF983",0.998861942764426,3883,20.47222222,"18+","DA",50,30,"chance"
"3884","YF983",0.998861942764426,3884,20.47222222,"18+","DA",10,5,"chance"
"3885","YF983",0.998861942764426,3885,20.47222222,"18+","DA",75,5,"certain"
"3886","YF984",0.4879364145228,3886,21.675,"18+","DA",50,10,"certain"
"3887","YF984",0.4879364145228,3887,21.675,"18+","DA",25,40,"chance"
"3888","YF984",0.4879364145228,3888,21.675,"18+","DA",10,30,"chance"
"3889","YF984",0.4879364145228,3889,21.675,"18+","DA",25,100,"certain"
"3890","YF984",0.4879364145228,3890,21.675,"18+","DA",25,50,"certain"
"3891","YF984",0.4879364145228,3891,21.675,"18+","DA",10,20,"chance"
"3892","YF984",0.4879364145228,3892,21.675,"18+","DA",75,40,"chance"
"3893","YF984",0.4879364145228,3893,21.675,"18+","DA",10,50,"chance"
"3894","YF984",0.4879364145228,3894,21.675,"18+","DA",50,50,"chance"
"3895","YF984",0.4879364145228,3895,21.675,"18+","DA",50,20,"certain"
"3896","YF984",0.4879364145228,3896,21.675,"18+","DA",75,30,"chance"
"3897","YF984",0.4879364145228,3897,21.675,"18+","DA",10,40,"chance"
"3898","YF984",0.4879364145228,3898,21.675,"18+","DA",90,100,"chance"
"3899","YF984",0.4879364145228,3899,21.675,"18+","DA",90,5,"certain"
"3900","YF984",0.4879364145228,3900,21.675,"18+","DA",25,10,"chance"
"3901","YF984",0.4879364145228,3901,21.675,"18+","DA",75,50,"chance"
"3902","YF984",0.4879364145228,3902,21.675,"18+","DA",75,100,"chance"
"3903","YF984",0.4879364145228,3903,21.675,"18+","DA",50,5,"certain"
"3904","YF984",0.4879364145228,3904,21.675,"18+","DA",90,10,"certain"
"3905","YF984",0.4879364145228,3905,21.675,"18+","DA",75,20,"chance"
"3906","YF984",0.4879364145228,3906,21.675,"18+","DA",90,20,"chance"
"3907","YF984",0.4879364145228,3907,21.675,"18+","DA",50,100,"chance"
"3908","YF984",0.4879364145228,3908,21.675,"18+","DA",50,30,"chance"
"3909","YF984",0.4879364145228,3909,21.675,"18+","DA",90,30,"chance"
"3910","YF984",0.4879364145228,3910,21.675,"18+","DA",50,40,"certain"
"3911","YF984",0.4879364145228,3911,21.675,"18+","DA",10,10,"chance"
"3912","YF984",0.4879364145228,3912,21.675,"18+","DA",25,20,"certain"
"3913","YF984",0.4879364145228,3913,21.675,"18+","DA",75,10,"certain"
"3914","YF984",0.4879364145228,3914,21.675,"18+","DA",75,5,"chance"
"3915","YF984",0.4879364145228,3915,21.675,"18+","DA",10,100,"certain"
"3916","YF984",0.4879364145228,3916,21.675,"18+","DA",90,40,"chance"
"3917","YF984",0.4879364145228,3917,21.675,"18+","DA",25,5,"chance"
"3918","YF984",0.4879364145228,3918,21.675,"18+","DA",10,5,"chance"
"3919","YF984",0.4879364145228,3919,21.675,"18+","DA",25,30,"chance"
"3920","YF984",0.4879364145228,3920,21.675,"18+","DA",90,50,"chance"
"3921","YF985",0.767349685690676,3921,21.68611111,"18+","DA",10,30,"certain"
"3922","YF985",0.767349685690676,3922,21.68611111,"18+","DA",25,50,"certain"
"3923","YF985",0.767349685690676,3923,21.68611111,"18+","DA",75,40,"chance"
"3924","YF985",0.767349685690676,3924,21.68611111,"18+","DA",10,20,"chance"
"3925","YF985",0.767349685690676,3925,21.68611111,"18+","DA",25,100,"chance"
"3926","YF985",0.767349685690676,3926,21.68611111,"18+","DA",50,10,"chance"
"3927","YF985",0.767349685690676,3927,21.68611111,"18+","DA",90,5,"chance"
"3928","YF985",0.767349685690676,3928,21.68611111,"18+","DA",50,50,"chance"
"3929","YF985",0.767349685690676,3929,21.68611111,"18+","DA",50,40,"certain"
"3930","YF985",0.767349685690676,3930,21.68611111,"18+","DA",90,100,"chance"
"3931","YF985",0.767349685690676,3931,21.68611111,"18+","DA",10,50,"chance"
"3932","YF985",0.767349685690676,3932,21.68611111,"18+","DA",25,10,"chance"
"3933","YF985",0.767349685690676,3933,21.68611111,"18+","DA",25,20,"chance"
"3934","YF985",0.767349685690676,3934,21.68611111,"18+","DA",10,10,"chance"
