"","SID","age","Age_Category","Condition","Chance","Amount","response_self"
"3359","YF959",16.79722222,"14-17","FP",90,50,"chance"
"3360","YF959",16.79722222,"14-17","FP",75,5,"certain"
"3361","YF962",14.54166667,"14-17","FP",90,100,"chance"
"3362","YF962",14.54166667,"14-17","FP",75,20,"chance"
"3363","YF962",14.54166667,"14-17","FP",25,50,"chance"
"3364","YF962",14.54166667,"14-17","FP",90,40,"chance"
"3365","YF962",14.54166667,"14-17","FP",50,10,"certain"
"3366","YF962",14.54166667,"14-17","FP",25,20,"certain"
"3367","YF962",14.54166667,"14-17","FP",25,10,"certain"
"3368","YF962",14.54166667,"14-17","FP",75,10,"certain"
"3369","YF962",14.54166667,"14-17","FP",90,30,"chance"
"3370","YF962",14.54166667,"14-17","FP",90,10,"chance"
"3371","YF962",14.54166667,"14-17","FP",75,50,"chance"
"3372","YF962",14.54166667,"14-17","FP",50,5,"certain"
"3373","YF962",14.54166667,"14-17","FP",10,100,"certain"
"3374","YF962",14.54166667,"14-17","FP",10,30,"certain"
"3375","YF962",14.54166667,"14-17","FP",90,5,"certain"
"3376","YF962",14.54166667,"14-17","FP",90,20,"chance"
"3377","YF962",14.54166667,"14-17","FP",10,5,"certain"
"3378","YF962",14.54166667,"14-17","FP",50,100,"chance"
"3379","YF962",14.54166667,"14-17","FP",25,40,"chance"
"3380","YF962",14.54166667,"14-17","FP",50,30,"chance"
"3381","YF962",14.54166667,"14-17","FP",75,40,"chance"
"3382","YF962",14.54166667,"14-17","FP",50,40,"chance"
"3383","YF962",14.54166667,"14-17","FP",10,50,"certain"
"3384","YF962",14.54166667,"14-17","FP",25,5,"certain"
"3385","YF962",14.54166667,"14-17","FP",75,100,"chance"
"3386","YF962",14.54166667,"14-17","FP",10,10,"certain"
"3387","YF962",14.54166667,"14-17","FP",10,20,"certain"
"3388","YF962",14.54166667,"14-17","FP",10,40,"certain"
"3389","YF962",14.54166667,"14-17","FP",50,20,"chance"
"3390","YF962",14.54166667,"14-17","FP",50,50,"chance"
"3391","YF962",14.54166667,"14-17","FP",25,100,"chance"
"3392","YF962",14.54166667,"14-17","FP",75,30,"chance"
"3393","YF962",14.54166667,"14-17","FP",90,50,"chance"
"3394","YF962",14.54166667,"14-17","FP",25,30,"certain"
"3395","YF962",14.54166667,"14-17","FP",75,5,"certain"
"3396","YF963",14.25555556,"14-17","FP",10,40,"chance"
"3397","YF963",14.25555556,"14-17","FP",75,100,"chance"
"3398","YF963",14.25555556,"14-17","FP",25,30,"certain"
"3399","YF963",14.25555556,"14-17","FP",25,100,"chance"
"3400","YF963",14.25555556,"14-17","FP",50,40,"chance"
"3401","YF963",14.25555556,"14-17","FP",90,5,"certain"
"3402","YF963",14.25555556,"14-17","FP",90,50,"chance"
"3403","YF963",14.25555556,"14-17","FP",50,5,"certain"
"3404","YF963",14.25555556,"14-17","FP",50,20,"chance"
"3405","YF963",14.25555556,"14-17","FP",50,100,"chance"
"3406","YF963",14.25555556,"14-17","FP",10,20,"certain"
"3407","YF963",14.25555556,"14-17","FP",50,50,"chance"
"3408","YF963",14.25555556,"14-17","FP",25,10,"certain"
"3409","YF963",14.25555556,"14-17","FP",10,30,"certain"
"3410","YF963",14.25555556,"14-17","FP",90,40,"chance"
"3411","YF963",14.25555556,"14-17","FP",75,30,"chance"
"3412","YF963",14.25555556,"14-17","FP",10,5,"certain"
"3413","YF963",14.25555556,"14-17","FP",10,10,"certain"
"3414","YF963",14.25555556,"14-17","FP",25,40,"chance"
"3415","YF963",14.25555556,"14-17","FP",50,10,"certain"
"3416","YF963",14.25555556,"14-17","FP",75,20,"chance"
"3417","YF963",14.25555556,"14-17","FP",75,10,"certain"
"3418","YF963",14.25555556,"14-17","FP",10,100,"chance"
"3419","YF963",14.25555556,"14-17","FP",75,5,"certain"
"3420","YF963",14.25555556,"14-17","FP",90,20,"chance"
"3421","YF963",14.25555556,"14-17","FP",90,10,"certain"
"3422","YF963",14.25555556,"14-17","FP",75,50,"chance"
"3423","YF963",14.25555556,"14-17","FP",25,20,"certain"
"3424","YF963",14.25555556,"14-17","FP",25,5,"certain"
"3425","YF963",14.25555556,"14-17","FP",10,50,"certain"
"3426","YF963",14.25555556,"14-17","FP",75,40,"chance"
"3427","YF963",14.25555556,"14-17","FP",25,50,"certain"
"3428","YF963",14.25555556,"14-17","FP",50,30,"chance"
"3429","YF963",14.25555556,"14-17","FP",90,30,"chance"
"3430","YF963",14.25555556,"14-17","FP",90,100,"chance"
"3431","YF964",17.46388889,"14-17","FP",90,10,"chance"
"3432","YF964",17.46388889,"14-17","FP",90,100,"chance"
"3433","YF964",17.46388889,"14-17","FP",25,20,"certain"
"3434","YF964",17.46388889,"14-17","FP",90,5,"certain"
"3435","YF964",17.46388889,"14-17","FP",50,5,"certain"
"3436","YF964",17.46388889,"14-17","FP",90,40,"chance"
"3437","YF964",17.46388889,"14-17","FP",75,10,"certain"
"3438","YF964",17.46388889,"14-17","FP",50,100,"chance"
"3439","YF964",17.46388889,"14-17","FP",25,10,"certain"
"3440","YF964",17.46388889,"14-17","FP",50,40,"chance"
"3441","YF964",17.46388889,"14-17","FP",90,20,"chance"
"3442","YF964",17.46388889,"14-17","FP",90,30,"chance"
"3443","YF964",17.46388889,"14-17","FP",10,30,"certain"
"3444","YF964",17.46388889,"14-17","FP",75,50,"chance"
"3445","YF964",17.46388889,"14-17","FP",75,100,"chance"
"3446","YF964",17.46388889,"14-17","FP",50,30,"chance"
"3447","YF964",17.46388889,"14-17","FP",25,100,"chance"
"3448","YF964",17.46388889,"14-17","FP",75,20,"chance"
"3449","YF964",17.46388889,"14-17","FP",10,20,"certain"
"3450","YF964",17.46388889,"14-17","FP",10,5,"certain"
"3451","YF964",17.46388889,"14-17","FP",10,40,"certain"
"3452","YF964",17.46388889,"14-17","FP",10,100,"chance"
"3453","YF964",17.46388889,"14-17","FP",90,50,"chance"
"3454","YF964",17.46388889,"14-17","FP",25,50,"chance"
"3455","YF964",17.46388889,"14-17","FP",50,10,"certain"
"3456","YF964",17.46388889,"14-17","FP",75,5,"certain"
"3457","YF964",17.46388889,"14-17","FP",10,10,"certain"
"3458","YF964",17.46388889,"14-17","FP",25,40,"chance"
"3459","YF964",17.46388889,"14-17","FP",10,50,"chance"
"3460","YF964",17.46388889,"14-17","FP",25,30,"certain"
"3461","YF964",17.46388889,"14-17","FP",25,5,"certain"
"3462","YF964",17.46388889,"14-17","FP",50,50,"chance"
"3463","YF964",17.46388889,"14-17","FP",75,40,"chance"
"3464","YF964",17.46388889,"14-17","FP",75,30,"chance"
"3465","YF964",17.46388889,"14-17","FP",50,20,"chance"
"3466","YF965",17.43055556,"14-17","FP",75,30,"certain"
"3467","YF965",17.43055556,"14-17","FP",10,5,"certain"
"3468","YF965",17.43055556,"14-17","FP",75,100,"chance"
"3469","YF965",17.43055556,"14-17","FP",90,20,"chance"
"3470","YF965",17.43055556,"14-17","FP",50,5,"certain"
"3471","YF965",17.43055556,"14-17","FP",90,5,"certain"
"3472","YF965",17.43055556,"14-17","FP",90,50,"chance"
"3473","YF965",17.43055556,"14-17","FP",50,50,"certain"
"3474","YF965",17.43055556,"14-17","FP",25,100,"certain"
"3475","YF965",17.43055556,"14-17","FP",25,50,"certain"
"3476","YF965",17.43055556,"14-17","FP",75,40,"chance"
"3477","YF965",17.43055556,"14-17","FP",10,40,"certain"
"3478","YF965",17.43055556,"14-17","FP",50,40,"certain"
"3479","YF965",17.43055556,"14-17","FP",50,20,"certain"
"3480","YF965",17.43055556,"14-17","FP",90,40,"chance"
"3481","YF965",17.43055556,"14-17","FP",10,20,"certain"
"3482","YF965",17.43055556,"14-17","FP",10,100,"certain"
"3483","YF965",17.43055556,"14-17","FP",25,5,"certain"
"3484","YF965",17.43055556,"14-17","FP",75,10,"certain"
"3485","YF965",17.43055556,"14-17","FP",25,40,"certain"
"3486","YF965",17.43055556,"14-17","FP",75,5,"certain"
"3487","YF965",17.43055556,"14-17","FP",10,50,"certain"
"3488","YF965",17.43055556,"14-17","FP",10,10,"certain"
"3489","YF965",17.43055556,"14-17","FP",25,10,"certain"
"3490","YF965",17.43055556,"14-17","FP",50,10,"certain"
"3491","YF965",17.43055556,"14-17","FP",90,10,"chance"
"3492","YF965",17.43055556,"14-17","FP",90,30,"chance"
"3493","YF965",17.43055556,"14-17","FP",75,50,"chance"
"3494","YF965",17.43055556,"14-17","FP",25,30,"certain"
"3495","YF965",17.43055556,"14-17","FP",10,30,"certain"
"3496","YF965",17.43055556,"14-17","FP",90,100,"chance"
"3497","YF965",17.43055556,"14-17","FP",25,20,"certain"
"3498","YF965",17.43055556,"14-17","FP",50,30,"certain"
"3499","YF965",17.43055556,"14-17","FP",50,100,"chance"
"3500","YF965",17.43055556,"14-17","FP",75,20,"certain"
"3501","YF966",16.38333333,"14-17","FP",10,100,"certain"
"3502","YF966",16.38333333,"14-17","FP",90,30,"chance"
"3503","YF966",16.38333333,"14-17","FP",50,5,"certain"
"3504","YF966",16.38333333,"14-17","FP",75,20,"chance"
"3505","YF966",16.38333333,"14-17","FP",90,40,"chance"
"3506","YF966",16.38333333,"14-17","FP",25,20,"certain"
"3507","YF966",16.38333333,"14-17","FP",25,50,"chance"
"3508","YF966",16.38333333,"14-17","FP",25,10,"certain"
"3509","YF966",16.38333333,"14-17","FP",25,40,"certain"
"3510","YF966",16.38333333,"14-17","FP",10,50,"certain"
"3511","YF966",16.38333333,"14-17","FP",10,30,"certain"
"3512","YF966",16.38333333,"14-17","FP",50,100,"chance"
"3513","YF966",16.38333333,"14-17","FP",50,50,"chance"
"3514","YF966",16.38333333,"14-17","FP",25,30,"certain"
"3515","YF966",16.38333333,"14-17","FP",90,100,"chance"
"3516","YF966",16.38333333,"14-17","FP",10,5,"certain"
"3517","YF966",16.38333333,"14-17","FP",10,20,"certain"
"3518","YF966",16.38333333,"14-17","FP",50,30,"chance"
"3519","YF966",16.38333333,"14-17","FP",50,20,"chance"
"3520","YF966",16.38333333,"14-17","FP",90,5,"certain"
"3521","YF966",16.38333333,"14-17","FP",90,50,"chance"
"3522","YF966",16.38333333,"14-17","FP",90,20,"chance"
"3523","YF966",16.38333333,"14-17","FP",75,50,"chance"
"3524","YF966",16.38333333,"14-17","FP",75,100,"chance"
"3525","YF966",16.38333333,"14-17","FP",75,40,"chance"
"3526","YF966",16.38333333,"14-17","FP",90,10,"chance"
"3527","YF966",16.38333333,"14-17","FP",50,40,"chance"
"3528","YF966",16.38333333,"14-17","FP",10,10,"certain"
"3529","YF966",16.38333333,"14-17","FP",75,10,"chance"
"3530","YF966",16.38333333,"14-17","FP",25,5,"certain"
"3531","YF966",16.38333333,"14-17","FP",75,30,"chance"
"3532","YF966",16.38333333,"14-17","FP",10,40,"certain"
"3533","YF966",16.38333333,"14-17","FP",25,100,"chance"
"3534","YF966",16.38333333,"14-17","FP",50,10,"chance"
"3535","YF966",16.38333333,"14-17","FP",75,5,"certain"
"3536","YF967",15.61944444,"14-17","FP",90,50,"chance"
"3537","YF967",15.61944444,"14-17","FP",50,20,"certain"
"3538","YF967",15.61944444,"14-17","FP",10,5,"certain"
"3539","YF967",15.61944444,"14-17","FP",50,50,"chance"
"3540","YF967",15.61944444,"14-17","FP",75,30,"chance"
"3541","YF967",15.61944444,"14-17","FP",25,30,"certain"
"3542","YF967",15.61944444,"14-17","FP",25,10,"certain"
"3543","YF967",15.61944444,"14-17","FP",90,5,"certain"
"3544","YF967",15.61944444,"14-17","FP",50,40,"chance"
"3545","YF967",15.61944444,"14-17","FP",75,100,"chance"
"3546","YF967",15.61944444,"14-17","FP",10,20,"certain"
"3547","YF967",15.61944444,"14-17","FP",25,50,"certain"
"3548","YF967",15.61944444,"14-17","FP",75,10,"certain"
"3549","YF967",15.61944444,"14-17","FP",25,5,"certain"
"3550","YF967",15.61944444,"14-17","FP",25,100,"certain"
"3551","YF967",15.61944444,"14-17","FP",90,100,"chance"
"3552","YF967",15.61944444,"14-17","FP",50,5,"certain"
"3553","YF967",15.61944444,"14-17","FP",90,40,"chance"
"3554","YF967",15.61944444,"14-17","FP",10,30,"certain"
"3555","YF967",15.61944444,"14-17","FP",25,20,"certain"
"3556","YF967",15.61944444,"14-17","FP",50,10,"certain"
"3557","YF967",15.61944444,"14-17","FP",50,100,"chance"
"3558","YF967",15.61944444,"14-17","FP",90,10,"chance"
"3559","YF967",15.61944444,"14-17","FP",10,50,"certain"
"3560","YF967",15.61944444,"14-17","FP",75,50,"chance"
"3561","YF967",15.61944444,"14-17","FP",10,100,"certain"
"3562","YF967",15.61944444,"14-17","FP",75,5,"certain"
"3563","YF967",15.61944444,"14-17","FP",75,40,"chance"
"3564","YF967",15.61944444,"14-17","FP",10,10,"certain"
"3565","YF967",15.61944444,"14-17","FP",90,30,"chance"
"3566","YF967",15.61944444,"14-17","FP",10,40,"certain"
"3567","YF967",15.61944444,"14-17","FP",90,20,"chance"
"3568","YF967",15.61944444,"14-17","FP",50,30,"chance"
"3569","YF967",15.61944444,"14-17","FP",25,40,"certain"
"3570","YF967",15.61944444,"14-17","FP",75,20,"chance"
"3571","YF968",13.30277778,"13-Dec","FP",75,100,"chance"
"3572","YF968",13.30277778,"13-Dec","FP",90,5,"certain"
"3573","YF968",13.30277778,"13-Dec","FP",10,5,"certain"
"3574","YF968",13.30277778,"13-Dec","FP",50,40,"certain"
"3575","YF968",13.30277778,"13-Dec","FP",90,50,"chance"
"3576","YF968",13.30277778,"13-Dec","FP",10,100,"certain"
"3577","YF968",13.30277778,"13-Dec","FP",25,30,"certain"
"3578","YF968",13.30277778,"13-Dec","FP",25,100,"chance"
"3579","YF968",13.30277778,"13-Dec","FP",50,5,"certain"
"3580","YF968",13.30277778,"13-Dec","FP",90,100,"chance"
"3581","YF968",13.30277778,"13-Dec","FP",10,20,"certain"
"3582","YF968",13.30277778,"13-Dec","FP",90,30,"chance"
"3583","YF968",13.30277778,"13-Dec","FP",75,30,"chance"
"3584","YF968",13.30277778,"13-Dec","FP",90,20,"chance"
"3585","YF968",13.30277778,"13-Dec","FP",10,50,"certain"
"3586","YF968",13.30277778,"13-Dec","FP",25,10,"certain"
"3587","YF968",13.30277778,"13-Dec","FP",50,20,"certain"
"3588","YF968",13.30277778,"13-Dec","FP",75,40,"chance"
"3589","YF968",13.30277778,"13-Dec","FP",10,40,"certain"
"3590","YF968",13.30277778,"13-Dec","FP",10,10,"certain"
"3591","YF968",13.30277778,"13-Dec","FP",25,5,"certain"
"3592","YF968",13.30277778,"13-Dec","FP",75,50,"chance"
"3593","YF968",13.30277778,"13-Dec","FP",50,50,"chance"
"3594","YF968",13.30277778,"13-Dec","FP",75,10,"certain"
"3595","YF968",13.30277778,"13-Dec","FP",90,10,"chance"
"3596","YF968",13.30277778,"13-Dec","FP",25,20,"chance"
"3597","YF968",13.30277778,"13-Dec","FP",50,30,"certain"
"3598","YF968",13.30277778,"13-Dec","FP",90,40,"chance"
"3599","YF968",13.30277778,"13-Dec","FP",25,50,"chance"
"3600","YF968",13.30277778,"13-Dec","FP",50,100,"chance"
"3601","YF968",13.30277778,"13-Dec","FP",75,5,"certain"
"3602","YF968",13.30277778,"13-Dec","FP",10,30,"certain"
"3603","YF968",13.30277778,"13-Dec","FP",50,10,"certain"
"3604","YF968",13.30277778,"13-Dec","FP",75,20,"chance"
"3605","YF968",13.30277778,"13-Dec","FP",25,40,"certain"
"3606","YF969",13.425,"13-Dec","FP",90,10,"certain"
"3607","YF969",13.425,"13-Dec","FP",90,40,"chance"
"3608","YF969",13.425,"13-Dec","FP",25,10,"certain"
"3609","YF969",13.425,"13-Dec","FP",50,5,"certain"
"3610","YF969",13.425,"13-Dec","FP",50,100,"chance"
"3611","YF969",13.425,"13-Dec","FP",25,20,"certain"
"3612","YF969",13.425,"13-Dec","FP",75,20,"chance"
"3613","YF969",13.425,"13-Dec","FP",90,20,"chance"
"3614","YF969",13.425,"13-Dec","FP",75,10,"certain"
"3615","YF969",13.425,"13-Dec","FP",10,30,"certain"
"3616","YF969",13.425,"13-Dec","FP",50,50,"certain"
"3617","YF969",13.425,"13-Dec","FP",90,5,"certain"
"3618","YF969",13.425,"13-Dec","FP",90,30,"chance"
"3619","YF969",13.425,"13-Dec","FP",10,100,"certain"
"3620","YF969",13.425,"13-Dec","FP",75,40,"chance"
"3621","YF969",13.425,"13-Dec","FP",10,5,"certain"
"3622","YF969",13.425,"13-Dec","FP",50,10,"certain"
"3623","YF969",13.425,"13-Dec","FP",50,20,"certain"
"3624","YF969",13.425,"13-Dec","FP",50,30,"certain"
"3625","YF969",13.425,"13-Dec","FP",90,100,"chance"
"3626","YF969",13.425,"13-Dec","FP",50,40,"chance"
"3627","YF969",13.425,"13-Dec","FP",25,50,"certain"
"3628","YF969",13.425,"13-Dec","FP",10,20,"certain"
"3629","YF969",13.425,"13-Dec","FP",25,30,"certain"
"3630","YF969",13.425,"13-Dec","FP",25,5,"certain"
"3631","YF969",13.425,"13-Dec","FP",10,40,"certain"
"3632","YF969",13.425,"13-Dec","FP",10,10,"certain"
"3633","YF969",13.425,"13-Dec","FP",75,30,"chance"
"3634","YF969",13.425,"13-Dec","FP",25,40,"certain"
"3635","YF969",13.425,"13-Dec","FP",10,50,"certain"
"3636","YF969",13.425,"13-Dec","FP",75,50,"chance"
"3637","YF969",13.425,"13-Dec","FP",75,100,"chance"
"3638","YF969",13.425,"13-Dec","FP",75,5,"certain"
"3639","YF969",13.425,"13-Dec","FP",25,100,"chance"
"3640","YF969",13.425,"13-Dec","FP",90,50,"chance"
"3641","YF972",22.60555556,"18+","FP",90,5,"certain"
"3642","YF972",22.60555556,"18+","FP",50,50,"chance"
"3643","YF972",22.60555556,"18+","FP",10,5,"certain"
"3644","YF972",22.60555556,"18+","FP",90,100,"chance"
"3645","YF972",22.60555556,"18+","FP",50,5,"certain"
"3646","YF972",22.60555556,"18+","FP",10,40,"certain"
"3647","YF972",22.60555556,"18+","FP",25,5,"certain"
"3648","YF972",22.60555556,"18+","FP",25,100,"certain"
"3649","YF972",22.60555556,"18+","FP",75,40,"chance"
"3650","YF972",22.60555556,"18+","FP",90,50,"chance"
"3651","YF972",22.60555556,"18+","FP",50,10,"certain"
"3652","YF972",22.60555556,"18+","FP",75,30,"chance"
"3653","YF972",22.60555556,"18+","FP",10,20,"certain"
"3654","YF972",22.60555556,"18+","FP",75,10,"chance"
"3655","YF972",22.60555556,"18+","FP",25,10,"certain"
"3656","YF972",22.60555556,"18+","FP",75,50,"chance"
"3657","YF972",22.60555556,"18+","FP",50,40,"chance"
"3658","YF972",22.60555556,"18+","FP",75,100,"chance"
"3659","YF972",22.60555556,"18+","FP",25,30,"certain"
"3660","YF972",22.60555556,"18+","FP",50,20,"chance"
"3661","YF972",22.60555556,"18+","FP",50,100,"chance"
"3662","YF972",22.60555556,"18+","FP",10,50,"certain"
"3663","YF972",22.60555556,"18+","FP",25,50,"chance"
"3664","YF972",22.60555556,"18+","FP",10,10,"certain"
"3665","YF972",22.60555556,"18+","FP",75,20,"chance"
"3666","YF972",22.60555556,"18+","FP",90,30,"chance"
"3667","YF972",22.60555556,"18+","FP",10,100,"certain"
"3668","YF972",22.60555556,"18+","FP",25,20,"certain"
"3669","YF972",22.60555556,"18+","FP",50,30,"chance"
"3670","YF972",22.60555556,"18+","FP",90,40,"chance"
"3671","YF972",22.60555556,"18+","FP",90,20,"chance"
"3672","YF972",22.60555556,"18+","FP",25,40,"certain"
"3673","YF972",22.60555556,"18+","FP",75,5,"certain"
"3674","YF972",22.60555556,"18+","FP",10,30,"certain"
"3675","YF972",22.60555556,"18+","FP",90,10,"chance"
"3676","YF973",22.81944444,"18+","FP",50,40,"certain"
"3677","YF973",22.81944444,"18+","FP",90,50,"chance"
"3678","YF973",22.81944444,"18+","FP",10,5,"certain"
"3679","YF973",22.81944444,"18+","FP",75,100,"chance"
"3680","YF973",22.81944444,"18+","FP",75,30,"certain"
"3681","YF973",22.81944444,"18+","FP",25,100,"certain"
"3682","YF973",22.81944444,"18+","FP",10,20,"certain"
"3683","YF973",22.81944444,"18+","FP",50,20,"certain"
"3684","YF973",22.81944444,"18+","FP",25,30,"certain"
"3685","YF973",22.81944444,"18+","FP",50,50,"chance"
"3686","YF973",22.81944444,"18+","FP",10,100,"certain"
"3687","YF973",22.81944444,"18+","FP",50,5,"certain"
"3688","YF973",22.81944444,"18+","FP",50,10,"certain"
"3689","YF973",22.81944444,"18+","FP",25,50,"certain"
"3690","YF973",22.81944444,"18+","FP",75,40,"chance"
"3691","YF973",22.81944444,"18+","FP",10,10,"certain"
"3692","YF973",22.81944444,"18+","FP",75,50,"chance"
"3693","YF973",22.81944444,"18+","FP",75,10,"certain"
"3694","YF973",22.81944444,"18+","FP",90,5,"certain"
"3695","YF973",22.81944444,"18+","FP",90,40,"chance"
"3696","YF973",22.81944444,"18+","FP",75,5,"certain"
"3697","YF973",22.81944444,"18+","FP",90,20,"chance"
"3698","YF973",22.81944444,"18+","FP",10,50,"certain"
"3699","YF973",22.81944444,"18+","FP",90,100,"chance"
"3700","YF973",22.81944444,"18+","FP",25,10,"certain"
"3701","YF973",22.81944444,"18+","FP",75,20,"certain"
"3702","YF973",22.81944444,"18+","FP",10,40,"certain"
"3703","YF973",22.81944444,"18+","FP",25,5,"certain"
"3704","YF973",22.81944444,"18+","FP",25,40,"certain"
"3705","YF973",22.81944444,"18+","FP",25,20,"certain"
"3706","YF973",22.81944444,"18+","FP",90,30,"chance"
"3707","YF973",22.81944444,"18+","FP",50,100,"chance"
"3708","YF973",22.81944444,"18+","FP",90,10,"certain"
"3709","YF973",22.81944444,"18+","FP",10,30,"certain"
"3710","YF973",22.81944444,"18+","FP",50,30,"certain"
"3711","YF974",18.76111111,"18+","FP",25,20,"certain"
"3712","YF974",18.76111111,"18+","FP",90,40,"chance"
"3713","YF974",18.76111111,"18+","FP",10,5,"certain"
"3714","YF974",18.76111111,"18+","FP",10,20,"certain"
"3715","YF974",18.76111111,"18+","FP",90,30,"chance"
"3716","YF974",18.76111111,"18+","FP",90,5,"certain"
"3717","YF974",18.76111111,"18+","FP",90,10,"chance"
"3718","YF974",18.76111111,"18+","FP",25,50,"chance"
"3719","YF974",18.76111111,"18+","FP",75,10,"certain"
"3720","YF974",18.76111111,"18+","FP",25,10,"chance"
"3721","YF974",18.76111111,"18+","FP",10,30,"chance"
"3722","YF974",18.76111111,"18+","FP",50,40,"chance"
"3723","YF974",18.76111111,"18+","FP",10,40,"chance"
"3724","YF974",18.76111111,"18+","FP",50,30,"chance"
"3725","YF974",18.76111111,"18+","FP",25,40,"chance"
"3726","YF974",18.76111111,"18+","FP",75,50,"chance"
"3727","YF974",18.76111111,"18+","FP",50,5,"certain"
"3728","YF974",18.76111111,"18+","FP",50,10,"certain"
"3729","YF974",18.76111111,"18+","FP",10,100,"chance"
"3730","YF974",18.76111111,"18+","FP",75,20,"chance"
"3731","YF974",18.76111111,"18+","FP",50,100,"chance"
"3732","YF974",18.76111111,"18+","FP",50,50,"chance"
"3733","YF974",18.76111111,"18+","FP",10,10,"certain"
"3734","YF974",18.76111111,"18+","FP",75,40,"chance"
"3735","YF974",18.76111111,"18+","FP",90,100,"chance"
"3736","YF974",18.76111111,"18+","FP",25,100,"chance"
"3737","YF974",18.76111111,"18+","FP",75,5,"certain"
"3738","YF974",18.76111111,"18+","FP",25,30,"chance"
"3739","YF974",18.76111111,"18+","FP",50,20,"chance"
"3740","YF974",18.76111111,"18+","FP",10,50,"chance"
"3741","YF974",18.76111111,"18+","FP",90,20,"chance"
"3742","YF974",18.76111111,"18+","FP",90,50,"chance"
"3743","YF974",18.76111111,"18+","FP",25,5,"certain"
"3744","YF974",18.76111111,"18+","FP",75,100,"chance"
"3745","YF974",18.76111111,"18+","FP",75,30,"chance"
"3746","YF975",18.88611111,"18+","FP",90,50,"chance"
"3747","YF975",18.88611111,"18+","FP",75,10,"chance"
"3748","YF975",18.88611111,"18+","FP",75,50,"chance"
"3749","YF975",18.88611111,"18+","FP",10,5,"certain"
"3750","YF975",18.88611111,"18+","FP",50,5,"certain"
"3751","YF975",18.88611111,"18+","FP",25,100,"chance"
"3752","YF975",18.88611111,"18+","FP",25,30,"certain"
"3753","YF975",18.88611111,"18+","FP",10,10,"certain"
"3754","YF975",18.88611111,"18+","FP",50,50,"chance"
"3755","YF975",18.88611111,"18+","FP",10,20,"certain"
"3756","YF975",18.88611111,"18+","FP",90,5,"certain"
"3757","YF975",18.88611111,"18+","FP",25,5,"certain"
"3758","YF975",18.88611111,"18+","FP",90,100,"chance"
"3759","YF975",18.88611111,"18+","FP",75,30,"chance"
"3760","YF975",18.88611111,"18+","FP",10,40,"certain"
"3761","YF975",18.88611111,"18+","FP",25,10,"certain"
"3762","YF975",18.88611111,"18+","FP",10,100,"chance"
"3763","YF975",18.88611111,"18+","FP",90,40,"chance"
"3764","YF975",18.88611111,"18+","FP",25,40,"certain"
"3765","YF975",18.88611111,"18+","FP",75,100,"chance"
"3766","YF975",18.88611111,"18+","FP",25,50,"chance"
"3767","YF975",18.88611111,"18+","FP",90,20,"chance"
"3768","YF975",18.88611111,"18+","FP",10,50,"chance"
"3769","YF975",18.88611111,"18+","FP",50,40,"chance"
"3770","YF975",18.88611111,"18+","FP",50,30,"chance"
"3771","YF975",18.88611111,"18+","FP",75,5,"certain"
"3772","YF975",18.88611111,"18+","FP",50,20,"chance"
"3773","YF975",18.88611111,"18+","FP",50,10,"chance"
"3774","YF975",18.88611111,"18+","FP",75,20,"chance"
"3775","YF975",18.88611111,"18+","FP",50,100,"chance"
"3776","YF975",18.88611111,"18+","FP",25,20,"certain"
"3777","YF975",18.88611111,"18+","FP",10,30,"certain"
"3778","YF975",18.88611111,"18+","FP",90,10,"chance"
"3779","YF975",18.88611111,"18+","FP",75,40,"chance"
"3780","YF975",18.88611111,"18+","FP",90,30,"chance"
"3781","YF976",20.21944444,"18+","FP",75,50,"chance"
"3782","YF976",20.21944444,"18+","FP",25,100,"certain"
"3783","YF976",20.21944444,"18+","FP",75,10,"chance"
"3784","YF976",20.21944444,"18+","FP",25,5,"certain"
"3785","YF976",20.21944444,"18+","FP",10,50,"certain"
"3786","YF976",20.21944444,"18+","FP",50,5,"certain"
"3787","YF976",20.21944444,"18+","FP",10,5,"certain"
"3788","YF976",20.21944444,"18+","FP",90,40,"chance"
"3789","YF976",20.21944444,"18+","FP",50,20,"chance"
"3790","YF976",20.21944444,"18+","FP",90,50,"chance"
"3791","YF976",20.21944444,"18+","FP",50,50,"chance"
"3792","YF976",20.21944444,"18+","FP",25,10,"certain"
"3793","YF976",20.21944444,"18+","FP",10,10,"certain"
"3794","YF976",20.21944444,"18+","FP",75,30,"chance"
"3795","YF976",20.21944444,"18+","FP",75,40,"chance"
"3796","YF976",20.21944444,"18+","FP",10,20,"certain"
"3797","YF976",20.21944444,"18+","FP",25,50,"chance"
"3798","YF976",20.21944444,"18+","FP",75,100,"chance"
"3799","YF976",20.21944444,"18+","FP",90,20,"chance"
"3800","YF976",20.21944444,"18+","FP",90,5,"certain"
"3801","YF976",20.21944444,"18+","FP",90,100,"chance"
"3802","YF976",20.21944444,"18+","FP",50,10,"certain"
"3803","YF976",20.21944444,"18+","FP",10,40,"chance"
"3804","YF976",20.21944444,"18+","FP",50,30,"chance"
"3805","YF976",20.21944444,"18+","FP",25,20,"certain"
"3806","YF976",20.21944444,"18+","FP",75,5,"certain"
"3807","YF976",20.21944444,"18+","FP",50,100,"chance"
"3808","YF976",20.21944444,"18+","FP",25,40,"chance"
"3809","YF976",20.21944444,"18+","FP",25,30,"chance"
"3810","YF976",20.21944444,"18+","FP",90,10,"chance"
"3811","YF976",20.21944444,"18+","FP",10,100,"certain"
