"","SID","age","Age_Category","Condition","Chance","Amount","response_self"
"3603","YF968",13.30277778,"13-Dec","Baseline",75,20,"chance"
"3604","YF968",13.30277778,"13-Dec","Baseline",50,5,"certain"
"3605","YF968",13.30277778,"13-Dec","Baseline",75,40,"chance"
"3606","YF969",13.425,"13-Dec","Baseline",25,30,"certain"
"3607","YF969",13.425,"13-Dec","Baseline",50,10,"certain"
"3608","YF969",13.425,"13-Dec","Baseline",75,5,"certain"
"3609","YF969",13.425,"13-Dec","Baseline",90,50,"chance"
"3610","YF969",13.425,"13-Dec","Baseline",25,50,"chance"
"3611","YF969",13.425,"13-Dec","Baseline",90,20,"chance"
"3612","YF969",13.425,"13-Dec","Baseline",10,40,"certain"
"3613","YF969",13.425,"13-Dec","Baseline",25,100,"chance"
"3614","YF969",13.425,"13-Dec","Baseline",75,100,"chance"
"3615","YF969",13.425,"13-Dec","Baseline",75,50,"chance"
"3616","YF969",13.425,"13-Dec","Baseline",50,30,"chance"
"3617","YF969",13.425,"13-Dec","Baseline",50,50,"chance"
"3618","YF969",13.425,"13-Dec","Baseline",90,10,"chance"
"3619","YF969",13.425,"13-Dec","Baseline",90,30,"chance"
"3620","YF969",13.425,"13-Dec","Baseline",90,40,"chance"
"3621","YF969",13.425,"13-Dec","Baseline",10,10,"certain"
"3622","YF969",13.425,"13-Dec","Baseline",50,100,"chance"
"3623","YF969",13.425,"13-Dec","Baseline",25,5,"certain"
"3624","YF969",13.425,"13-Dec","Baseline",75,40,"chance"
"3625","YF969",13.425,"13-Dec","Baseline",10,30,"certain"
"3626","YF969",13.425,"13-Dec","Baseline",50,20,"chance"
"3627","YF969",13.425,"13-Dec","Baseline",50,40,"chance"
"3628","YF969",13.425,"13-Dec","Baseline",10,5,"certain"
"3629","YF969",13.425,"13-Dec","Baseline",10,50,"certain"
"3630","YF969",13.425,"13-Dec","Baseline",10,100,"chance"
"3631","YF969",13.425,"13-Dec","Baseline",25,20,"certain"
"3632","YF969",13.425,"13-Dec","Baseline",90,5,"certain"
"3633","YF969",13.425,"13-Dec","Baseline",25,10,"certain"
"3634","YF969",13.425,"13-Dec","Baseline",50,5,"certain"
"3635","YF969",13.425,"13-Dec","Baseline",10,20,"certain"
"3636","YF969",13.425,"13-Dec","Baseline",75,30,"chance"
"3637","YF969",13.425,"13-Dec","Baseline",90,100,"chance"
"3638","YF969",13.425,"13-Dec","Baseline",75,20,"chance"
"3639","YF969",13.425,"13-Dec","Baseline",75,10,"chance"
"3640","YF969",13.425,"13-Dec","Baseline",25,40,"certain"
"3641","YF972",22.60555556,"18+","Baseline",90,20,"chance"
"3642","YF972",22.60555556,"18+","Baseline",10,20,"certain"
"3643","YF972",22.60555556,"18+","Baseline",50,20,"chance"
"3644","YF972",22.60555556,"18+","Baseline",75,50,"chance"
"3645","YF972",22.60555556,"18+","Baseline",10,100,"certain"
"3646","YF972",22.60555556,"18+","Baseline",75,10,"certain"
"3647","YF972",22.60555556,"18+","Baseline",50,100,"chance"
"3648","YF972",22.60555556,"18+","Baseline",10,40,"certain"
"3649","YF972",22.60555556,"18+","Baseline",25,50,"certain"
"3650","YF972",22.60555556,"18+","Baseline",50,40,"chance"
"3651","YF972",22.60555556,"18+","Baseline",25,5,"certain"
"3652","YF972",22.60555556,"18+","Baseline",10,30,"certain"
"3653","YF972",22.60555556,"18+","Baseline",50,10,"certain"
"3654","YF972",22.60555556,"18+","Baseline",10,10,"certain"
"3655","YF972",22.60555556,"18+","Baseline",75,20,"chance"
"3656","YF972",22.60555556,"18+","Baseline",50,50,"chance"
"3657","YF972",22.60555556,"18+","Baseline",75,100,"chance"
"3658","YF972",22.60555556,"18+","Baseline",25,100,"chance"
"3659","YF972",22.60555556,"18+","Baseline",25,30,"certain"
"3660","YF972",22.60555556,"18+","Baseline",90,100,"chance"
"3661","YF972",22.60555556,"18+","Baseline",90,40,"chance"
"3662","YF972",22.60555556,"18+","Baseline",10,50,"certain"
"3663","YF972",22.60555556,"18+","Baseline",50,30,"certain"
"3664","YF972",22.60555556,"18+","Baseline",90,30,"chance"
"3665","YF972",22.60555556,"18+","Baseline",90,50,"chance"
"3666","YF972",22.60555556,"18+","Baseline",75,40,"chance"
"3667","YF972",22.60555556,"18+","Baseline",90,10,"certain"
"3668","YF972",22.60555556,"18+","Baseline",75,30,"chance"
"3669","YF972",22.60555556,"18+","Baseline",25,10,"certain"
"3670","YF972",22.60555556,"18+","Baseline",90,5,"certain"
"3671","YF972",22.60555556,"18+","Baseline",75,5,"certain"
"3672","YF972",22.60555556,"18+","Baseline",50,5,"certain"
"3673","YF972",22.60555556,"18+","Baseline",25,20,"certain"
"3674","YF972",22.60555556,"18+","Baseline",10,5,"certain"
"3675","YF972",22.60555556,"18+","Baseline",25,40,"certain"
"3676","YF973",22.81944444,"18+","Baseline",10,40,"chance"
"3677","YF973",22.81944444,"18+","Baseline",90,20,"chance"
"3678","YF973",22.81944444,"18+","Baseline",10,20,"certain"
"3679","YF973",22.81944444,"18+","Baseline",90,30,"chance"
"3680","YF973",22.81944444,"18+","Baseline",50,20,"certain"
"3681","YF973",22.81944444,"18+","Baseline",25,30,"chance"
"3682","YF973",22.81944444,"18+","Baseline",75,100,"chance"
"3683","YF973",22.81944444,"18+","Baseline",10,100,"chance"
"3684","YF973",22.81944444,"18+","Baseline",75,5,"certain"
"3685","YF973",22.81944444,"18+","Baseline",50,30,"chance"
"3686","YF973",22.81944444,"18+","Baseline",75,30,"chance"
"3687","YF973",22.81944444,"18+","Baseline",75,10,"certain"
"3688","YF973",22.81944444,"18+","Baseline",25,5,"certain"
"3689","YF973",22.81944444,"18+","Baseline",50,100,"chance"
"3690","YF973",22.81944444,"18+","Baseline",50,40,"chance"
"3691","YF973",22.81944444,"18+","Baseline",75,20,"chance"
"3692","YF973",22.81944444,"18+","Baseline",90,40,"chance"
"3693","YF973",22.81944444,"18+","Baseline",75,50,"chance"
"3694","YF973",22.81944444,"18+","Baseline",10,30,"certain"
"3695","YF973",22.81944444,"18+","Baseline",50,50,"chance"
"3696","YF973",22.81944444,"18+","Baseline",25,20,"certain"
"3697","YF973",22.81944444,"18+","Baseline",90,5,"certain"
"3698","YF973",22.81944444,"18+","Baseline",25,50,"chance"
"3699","YF973",22.81944444,"18+","Baseline",50,10,"certain"
"3700","YF973",22.81944444,"18+","Baseline",90,50,"chance"
"3701","YF973",22.81944444,"18+","Baseline",90,10,"chance"
"3702","YF973",22.81944444,"18+","Baseline",50,5,"certain"
"3703","YF973",22.81944444,"18+","Baseline",10,10,"certain"
"3704","YF973",22.81944444,"18+","Baseline",90,100,"chance"
"3705","YF973",22.81944444,"18+","Baseline",25,100,"chance"
"3706","YF973",22.81944444,"18+","Baseline",75,40,"chance"
"3707","YF973",22.81944444,"18+","Baseline",10,5,"certain"
"3708","YF973",22.81944444,"18+","Baseline",25,40,"chance"
"3709","YF973",22.81944444,"18+","Baseline",25,10,"certain"
"3710","YF973",22.81944444,"18+","Baseline",10,50,"certain"
"3711","YF974",18.76111111,"18+","Baseline",75,5,"certain"
"3712","YF974",18.76111111,"18+","Baseline",25,5,"certain"
"3713","YF974",18.76111111,"18+","Baseline",90,50,"chance"
"3714","YF974",18.76111111,"18+","Baseline",50,10,"certain"
"3715","YF974",18.76111111,"18+","Baseline",75,100,"chance"
"3716","YF974",18.76111111,"18+","Baseline",25,20,"certain"
"3717","YF974",18.76111111,"18+","Baseline",25,10,"certain"
"3718","YF974",18.76111111,"18+","Baseline",10,40,"certain"
"3719","YF974",18.76111111,"18+","Baseline",25,30,"certain"
"3720","YF974",18.76111111,"18+","Baseline",90,5,"certain"
"3721","YF974",18.76111111,"18+","Baseline",10,10,"certain"
"3722","YF974",18.76111111,"18+","Baseline",10,5,"certain"
"3723","YF974",18.76111111,"18+","Baseline",25,50,"chance"
"3724","YF974",18.76111111,"18+","Baseline",50,40,"chance"
"3725","YF974",18.76111111,"18+","Baseline",75,50,"chance"
"3726","YF974",18.76111111,"18+","Baseline",50,30,"chance"
"3727","YF974",18.76111111,"18+","Baseline",50,50,"chance"
"3728","YF974",18.76111111,"18+","Baseline",90,20,"chance"
"3729","YF974",18.76111111,"18+","Baseline",90,30,"chance"
"3730","YF974",18.76111111,"18+","Baseline",90,40,"chance"
"3731","YF974",18.76111111,"18+","Baseline",90,10,"chance"
"3732","YF974",18.76111111,"18+","Baseline",75,20,"chance"
"3733","YF974",18.76111111,"18+","Baseline",50,100,"chance"
"3734","YF974",18.76111111,"18+","Baseline",10,30,"chance"
"3735","YF974",18.76111111,"18+","Baseline",75,30,"chance"
"3736","YF974",18.76111111,"18+","Baseline",10,100,"chance"
"3737","YF974",18.76111111,"18+","Baseline",50,20,"chance"
"3738","YF974",18.76111111,"18+","Baseline",25,100,"chance"
"3739","YF974",18.76111111,"18+","Baseline",10,20,"certain"
"3740","YF974",18.76111111,"18+","Baseline",75,40,"chance"
"3741","YF974",18.76111111,"18+","Baseline",75,10,"chance"
"3742","YF974",18.76111111,"18+","Baseline",90,100,"chance"
"3743","YF974",18.76111111,"18+","Baseline",10,50,"chance"
"3744","YF974",18.76111111,"18+","Baseline",25,40,"certain"
"3745","YF974",18.76111111,"18+","Baseline",50,5,"certain"
"3746","YF975",18.88611111,"18+","Baseline",50,20,"certain"
"3747","YF975",18.88611111,"18+","Baseline",75,10,"certain"
"3748","YF975",18.88611111,"18+","Baseline",90,20,"chance"
"3749","YF975",18.88611111,"18+","Baseline",10,40,"certain"
"3750","YF975",18.88611111,"18+","Baseline",25,50,"certain"
"3751","YF975",18.88611111,"18+","Baseline",75,50,"chance"
"3752","YF975",18.88611111,"18+","Baseline",10,20,"certain"
"3753","YF975",18.88611111,"18+","Baseline",25,10,"certain"
"3754","YF975",18.88611111,"18+","Baseline",10,10,"certain"
"3755","YF975",18.88611111,"18+","Baseline",10,100,"certain"
"3756","YF975",18.88611111,"18+","Baseline",50,50,"chance"
"3757","YF975",18.88611111,"18+","Baseline",25,20,"certain"
"3758","YF975",18.88611111,"18+","Baseline",75,100,"chance"
"3759","YF975",18.88611111,"18+","Baseline",25,30,"certain"
"3760","YF975",18.88611111,"18+","Baseline",50,30,"chance"
"3761","YF975",18.88611111,"18+","Baseline",90,30,"chance"
"3762","YF975",18.88611111,"18+","Baseline",90,40,"chance"
"3763","YF975",18.88611111,"18+","Baseline",90,10,"chance"
"3764","YF975",18.88611111,"18+","Baseline",50,100,"chance"
"3765","YF975",18.88611111,"18+","Baseline",75,5,"certain"
"3766","YF975",18.88611111,"18+","Baseline",50,40,"chance"
"3767","YF975",18.88611111,"18+","Baseline",90,5,"certain"
"3768","YF975",18.88611111,"18+","Baseline",50,10,"chance"
"3769","YF975",18.88611111,"18+","Baseline",25,5,"certain"
"3770","YF975",18.88611111,"18+","Baseline",25,100,"chance"
"3771","YF975",18.88611111,"18+","Baseline",10,50,"certain"
"3772","YF975",18.88611111,"18+","Baseline",90,50,"chance"
"3773","YF975",18.88611111,"18+","Baseline",10,5,"certain"
"3774","YF975",18.88611111,"18+","Baseline",75,30,"chance"
"3775","YF975",18.88611111,"18+","Baseline",90,100,"chance"
"3776","YF975",18.88611111,"18+","Baseline",10,30,"certain"
"3777","YF975",18.88611111,"18+","Baseline",75,20,"certain"
"3778","YF975",18.88611111,"18+","Baseline",75,40,"chance"
"3779","YF975",18.88611111,"18+","Baseline",25,40,"chance"
"3780","YF975",18.88611111,"18+","Baseline",50,5,"certain"
"3781","YF976",20.21944444,"18+","Baseline",50,20,"chance"
"3782","YF976",20.21944444,"18+","Baseline",25,10,"certain"
"3783","YF976",20.21944444,"18+","Baseline",25,30,"chance"
"3784","YF976",20.21944444,"18+","Baseline",10,40,"certain"
"3785","YF976",20.21944444,"18+","Baseline",50,40,"chance"
"3786","YF976",20.21944444,"18+","Baseline",90,20,"chance"
"3787","YF976",20.21944444,"18+","Baseline",75,10,"certain"
"3788","YF976",20.21944444,"18+","Baseline",75,50,"chance"
"3789","YF976",20.21944444,"18+","Baseline",10,100,"chance"
"3790","YF976",20.21944444,"18+","Baseline",25,5,"certain"
"3791","YF976",20.21944444,"18+","Baseline",10,20,"certain"
"3792","YF976",20.21944444,"18+","Baseline",90,10,"certain"
"3793","YF976",20.21944444,"18+","Baseline",50,50,"chance"
"3794","YF976",20.21944444,"18+","Baseline",50,100,"chance"
"3795","YF976",20.21944444,"18+","Baseline",90,30,"chance"
"3796","YF976",20.21944444,"18+","Baseline",10,10,"certain"
"3797","YF976",20.21944444,"18+","Baseline",25,50,"certain"
"3798","YF976",20.21944444,"18+","Baseline",90,50,"chance"
"3799","YF976",20.21944444,"18+","Baseline",50,30,"chance"
"3800","YF976",20.21944444,"18+","Baseline",90,40,"chance"
"3801","YF976",20.21944444,"18+","Baseline",75,100,"chance"
"3802","YF976",20.21944444,"18+","Baseline",75,5,"certain"
"3803","YF976",20.21944444,"18+","Baseline",75,30,"chance"
"3804","YF976",20.21944444,"18+","Baseline",10,50,"certain"
"3805","YF976",20.21944444,"18+","Baseline",90,5,"certain"
"3806","YF976",20.21944444,"18+","Baseline",10,5,"certain"
"3807","YF976",20.21944444,"18+","Baseline",75,20,"chance"
"3808","YF976",20.21944444,"18+","Baseline",25,100,"chance"
"3809","YF976",20.21944444,"18+","Baseline",75,40,"chance"
"3810","YF976",20.21944444,"18+","Baseline",25,40,"certain"
"3811","YF976",20.21944444,"18+","Baseline",10,30,"certain"
"3812","YF976",20.21944444,"18+","Baseline",25,20,"certain"
"3813","YF976",20.21944444,"18+","Baseline",50,5,"certain"
"3814","YF976",20.21944444,"18+","Baseline",50,10,"certain"
"3815","YF976",20.21944444,"18+","Baseline",90,100,"chance"
"3816","YF977",19.48055556,"18+","Baseline",90,50,"chance"
"3817","YF977",19.48055556,"18+","Baseline",50,10,"certain"
"3818","YF977",19.48055556,"18+","Baseline",50,30,"chance"
"3819","YF977",19.48055556,"18+","Baseline",25,30,"certain"
"3820","YF977",19.48055556,"18+","Baseline",10,10,"certain"
"3821","YF977",19.48055556,"18+","Baseline",75,30,"chance"
"3822","YF977",19.48055556,"18+","Baseline",75,100,"chance"
"3823","YF977",19.48055556,"18+","Baseline",25,50,"certain"
"3824","YF977",19.48055556,"18+","Baseline",25,100,"chance"
"3825","YF977",19.48055556,"18+","Baseline",90,10,"chance"
"3826","YF977",19.48055556,"18+","Baseline",75,5,"certain"
"3827","YF977",19.48055556,"18+","Baseline",10,100,"chance"
"3828","YF977",19.48055556,"18+","Baseline",90,20,"chance"
"3829","YF977",19.48055556,"18+","Baseline",90,5,"certain"
"3830","YF977",19.48055556,"18+","Baseline",90,30,"chance"
"3831","YF977",19.48055556,"18+","Baseline",25,40,"certain"
"3832","YF977",19.48055556,"18+","Baseline",50,40,"certain"
"3833","YF977",19.48055556,"18+","Baseline",75,50,"chance"
"3834","YF977",19.48055556,"18+","Baseline",90,40,"chance"
"3835","YF977",19.48055556,"18+","Baseline",25,20,"certain"
"3836","YF977",19.48055556,"18+","Baseline",10,5,"certain"
"3837","YF977",19.48055556,"18+","Baseline",50,100,"chance"
"3838","YF977",19.48055556,"18+","Baseline",10,50,"certain"
"3839","YF977",19.48055556,"18+","Baseline",10,40,"certain"
"3840","YF977",19.48055556,"18+","Baseline",75,20,"chance"
"3841","YF977",19.48055556,"18+","Baseline",25,10,"certain"
"3842","YF977",19.48055556,"18+","Baseline",25,5,"certain"
"3843","YF977",19.48055556,"18+","Baseline",10,20,"certain"
"3844","YF977",19.48055556,"18+","Baseline",75,10,"certain"
"3845","YF977",19.48055556,"18+","Baseline",90,100,"chance"
"3846","YF977",19.48055556,"18+","Baseline",75,40,"chance"
"3847","YF977",19.48055556,"18+","Baseline",50,50,"chance"
"3848","YF977",19.48055556,"18+","Baseline",50,20,"certain"
"3849","YF977",19.48055556,"18+","Baseline",10,30,"certain"
"3850","YF977",19.48055556,"18+","Baseline",50,5,"certain"
"3851","YF978",20.18333333,"18+","Baseline",90,50,"chance"
"3852","YF978",20.18333333,"18+","Baseline",75,100,"chance"
"3853","YF978",20.18333333,"18+","Baseline",50,10,"certain"
"3854","YF978",20.18333333,"18+","Baseline",25,30,"chance"
"3855","YF978",20.18333333,"18+","Baseline",50,30,"chance"
"3856","YF978",20.18333333,"18+","Baseline",90,40,"chance"
"3857","YF978",20.18333333,"18+","Baseline",25,100,"chance"
"3858","YF978",20.18333333,"18+","Baseline",25,50,"chance"
"3859","YF978",20.18333333,"18+","Baseline",90,30,"chance"
"3860","YF978",20.18333333,"18+","Baseline",10,40,"certain"
"3861","YF978",20.18333333,"18+","Baseline",10,100,"certain"
"3862","YF978",20.18333333,"18+","Baseline",75,50,"chance"
"3863","YF978",20.18333333,"18+","Baseline",10,10,"certain"
"3864","YF978",20.18333333,"18+","Baseline",75,30,"chance"
"3865","YF978",20.18333333,"18+","Baseline",90,20,"chance"
"3866","YF978",20.18333333,"18+","Baseline",50,40,"chance"
"3867","YF978",20.18333333,"18+","Baseline",10,5,"certain"
"3868","YF978",20.18333333,"18+","Baseline",50,5,"certain"
"3869","YF978",20.18333333,"18+","Baseline",90,10,"chance"
"3870","YF978",20.18333333,"18+","Baseline",90,5,"certain"
"3871","YF978",20.18333333,"18+","Baseline",25,5,"certain"
"3872","YF978",20.18333333,"18+","Baseline",25,20,"certain"
"3873","YF978",20.18333333,"18+","Baseline",75,5,"certain"
"3874","YF978",20.18333333,"18+","Baseline",75,20,"chance"
"3875","YF978",20.18333333,"18+","Baseline",25,40,"chance"
"3876","YF978",20.18333333,"18+","Baseline",25,10,"certain"
"3877","YF978",20.18333333,"18+","Baseline",10,50,"certain"
"3878","YF978",20.18333333,"18+","Baseline",75,10,"chance"
"3879","YF978",20.18333333,"18+","Baseline",50,50,"chance"
"3880","YF978",20.18333333,"18+","Baseline",10,30,"certain"
"3881","YF978",20.18333333,"18+","Baseline",90,100,"chance"
"3882","YF978",20.18333333,"18+","Baseline",10,20,"certain"
"3883","YF978",20.18333333,"18+","Baseline",50,100,"chance"
"3884","YF978",20.18333333,"18+","Baseline",75,40,"chance"
"3885","YF978",20.18333333,"18+","Baseline",50,20,"chance"
"3886","YF979",20.06944444,"18+","Baseline",90,20,"chance"
"3887","YF979",20.06944444,"18+","Baseline",50,50,"chance"
"3888","YF979",20.06944444,"18+","Baseline",10,30,"certain"
"3889","YF979",20.06944444,"18+","Baseline",10,100,"certain"
"3890","YF979",20.06944444,"18+","Baseline",25,30,"certain"
"3891","YF979",20.06944444,"18+","Baseline",90,50,"chance"
"3892","YF979",20.06944444,"18+","Baseline",10,10,"certain"
"3893","YF979",20.06944444,"18+","Baseline",25,50,"certain"
"3894","YF979",20.06944444,"18+","Baseline",50,10,"certain"
"3895","YF979",20.06944444,"18+","Baseline",25,100,"chance"
"3896","YF979",20.06944444,"18+","Baseline",50,20,"certain"
"3897","YF979",20.06944444,"18+","Baseline",25,5,"certain"
"3898","YF979",20.06944444,"18+","Baseline",25,20,"certain"
"3899","YF979",20.06944444,"18+","Baseline",90,40,"chance"
"3900","YF979",20.06944444,"18+","Baseline",10,5,"certain"
"3901","YF979",20.06944444,"18+","Baseline",75,50,"chance"
"3902","YF979",20.06944444,"18+","Baseline",75,100,"chance"
"3903","YF979",20.06944444,"18+","Baseline",50,40,"chance"
"3904","YF979",20.06944444,"18+","Baseline",75,20,"chance"
"3905","YF979",20.06944444,"18+","Baseline",50,5,"certain"
"3906","YF979",20.06944444,"18+","Baseline",50,100,"chance"
"3907","YF979",20.06944444,"18+","Baseline",90,10,"chance"
"3908","YF979",20.06944444,"18+","Baseline",90,100,"chance"
"3909","YF979",20.06944444,"18+","Baseline",75,30,"chance"
"3910","YF979",20.06944444,"18+","Baseline",50,30,"chance"
"3911","YF979",20.06944444,"18+","Baseline",90,30,"chance"
"3912","YF979",20.06944444,"18+","Baseline",25,10,"certain"
"3913","YF979",20.06944444,"18+","Baseline",75,5,"certain"
"3914","YF979",20.06944444,"18+","Baseline",75,40,"chance"
"3915","YF979",20.06944444,"18+","Baseline",75,10,"certain"
"3916","YF979",20.06944444,"18+","Baseline",10,40,"certain"
"3917","YF979",20.06944444,"18+","Baseline",10,50,"certain"
"3918","YF979",20.06944444,"18+","Baseline",25,40,"certain"
"3919","YF979",20.06944444,"18+","Baseline",10,20,"certain"
"3920","YF979",20.06944444,"18+","Baseline",90,5,"certain"
"3921","YF982",21.14722222,"18+","Baseline",25,30,"chance"
"3922","YF982",21.14722222,"18+","Baseline",25,5,"certain"
"3923","YF982",21.14722222,"18+","Baseline",90,10,"chance"
"3924","YF982",21.14722222,"18+","Baseline",50,10,"chance"
"3925","YF982",21.14722222,"18+","Baseline",75,30,"chance"
"3926","YF982",21.14722222,"18+","Baseline",90,20,"chance"
"3927","YF982",21.14722222,"18+","Baseline",25,50,"chance"
"3928","YF982",21.14722222,"18+","Baseline",90,5,"certain"
"3929","YF982",21.14722222,"18+","Baseline",50,5,"certain"
"3930","YF982",21.14722222,"18+","Baseline",50,40,"chance"
"3931","YF982",21.14722222,"18+","Baseline",25,20,"certain"
"3932","YF982",21.14722222,"18+","Baseline",75,5,"certain"
"3933","YF982",21.14722222,"18+","Baseline",90,40,"chance"
"3934","YF982",21.14722222,"18+","Baseline",75,100,"chance"
"3935","YF982",21.14722222,"18+","Baseline",25,10,"certain"
"3936","YF982",21.14722222,"18+","Baseline",50,50,"chance"
"3937","YF982",21.14722222,"18+","Baseline",90,100,"chance"
"3938","YF982",21.14722222,"18+","Baseline",90,50,"chance"
"3939","YF982",21.14722222,"18+","Baseline",10,50,"certain"
"3940","YF982",21.14722222,"18+","Baseline",10,5,"certain"
"3941","YF982",21.14722222,"18+","Baseline",75,10,"chance"
"3942","YF982",21.14722222,"18+","Baseline",10,100,"chance"
"3943","YF982",21.14722222,"18+","Baseline",75,50,"chance"
"3944","YF982",21.14722222,"18+","Baseline",25,100,"chance"
"3945","YF982",21.14722222,"18+","Baseline",10,40,"certain"
"3946","YF982",21.14722222,"18+","Baseline",90,30,"chance"
"3947","YF982",21.14722222,"18+","Baseline",25,40,"chance"
"3948","YF982",21.14722222,"18+","Baseline",75,40,"chance"
"3949","YF982",21.14722222,"18+","Baseline",10,10,"certain"
"3950","YF982",21.14722222,"18+","Baseline",10,30,"certain"
"3951","YF982",21.14722222,"18+","Baseline",75,20,"chance"
"3952","YF982",21.14722222,"18+","Baseline",50,20,"chance"
"3953","YF982",21.14722222,"18+","Baseline",50,100,"chance"
"3954","YF982",21.14722222,"18+","Baseline",10,20,"certain"
"3955","YF982",21.14722222,"18+","Baseline",50,30,"chance"
"3956","YF983",20.47222222,"18+","Baseline",10,20,"certain"
"3957","YF983",20.47222222,"18+","Baseline",25,10,"certain"
"3958","YF983",20.47222222,"18+","Baseline",90,5,"certain"
"3959","YF983",20.47222222,"18+","Baseline",50,40,"chance"
"3960","YF983",20.47222222,"18+","Baseline",50,20,"chance"
"3961","YF983",20.47222222,"18+","Baseline",90,40,"chance"
"3962","YF983",20.47222222,"18+","Baseline",25,50,"chance"
"3963","YF983",20.47222222,"18+","Baseline",75,50,"chance"
"3964","YF983",20.47222222,"18+","Baseline",10,100,"chance"
"3965","YF983",20.47222222,"18+","Baseline",50,50,"chance"
"3966","YF983",20.47222222,"18+","Baseline",50,100,"chance"
"3967","YF983",20.47222222,"18+","Baseline",75,100,"chance"
"3968","YF983",20.47222222,"18+","Baseline",90,20,"chance"
"3969","YF983",20.47222222,"18+","Baseline",75,10,"chance"
"3970","YF983",20.47222222,"18+","Baseline",10,30,"certain"
"3971","YF983",20.47222222,"18+","Baseline",75,20,"chance"
"3972","YF983",20.47222222,"18+","Baseline",75,30,"chance"
"3973","YF983",20.47222222,"18+","Baseline",25,30,"chance"
"3974","YF983",20.47222222,"18+","Baseline",25,100,"chance"
"3975","YF983",20.47222222,"18+","Baseline",50,5,"certain"
"3976","YF983",20.47222222,"18+","Baseline",90,100,"chance"
"3977","YF983",20.47222222,"18+","Baseline",10,5,"certain"
"3978","YF983",20.47222222,"18+","Baseline",25,5,"certain"
"3979","YF983",20.47222222,"18+","Baseline",90,10,"chance"
"3980","YF983",20.47222222,"18+","Baseline",25,40,"chance"
"3981","YF983",20.47222222,"18+","Baseline",10,10,"certain"
"3982","YF983",20.47222222,"18+","Baseline",10,50,"certain"
"3983","YF983",20.47222222,"18+","Baseline",50,30,"chance"
"3984","YF983",20.47222222,"18+","Baseline",50,10,"certain"
"3985","YF983",20.47222222,"18+","Baseline",90,30,"chance"
"3986","YF983",20.47222222,"18+","Baseline",75,40,"chance"
"3987","YF983",20.47222222,"18+","Baseline",10,40,"certain"
"3988","YF983",20.47222222,"18+","Baseline",75,5,"certain"
"3989","YF983",20.47222222,"18+","Baseline",25,20,"certain"
"3990","YF983",20.47222222,"18+","Baseline",90,50,"chance"
"3991","YF984",21.675,"18+","Baseline",50,40,"certain"
"3992","YF984",21.675,"18+","Baseline",25,30,"certain"
"3993","YF984",21.675,"18+","Baseline",50,10,"certain"
"3994","YF984",21.675,"18+","Baseline",10,10,"certain"
"3995","YF984",21.675,"18+","Baseline",90,20,"chance"
"3996","YF984",21.675,"18+","Baseline",90,50,"chance"
"3997","YF984",21.675,"18+","Baseline",25,50,"certain"
"3998","YF984",21.675,"18+","Baseline",75,30,"certain"
"3999","YF984",21.675,"18+","Baseline",25,5,"certain"
"4000","YF984",21.675,"18+","Baseline",75,100,"certain"
"4001","YF984",21.675,"18+","Baseline",90,10,"chance"
"4002","YF984",21.675,"18+","Baseline",50,5,"certain"
"4003","YF984",21.675,"18+","Baseline",25,100,"certain"
"4004","YF984",21.675,"18+","Baseline",90,40,"chance"
"4005","YF984",21.675,"18+","Baseline",25,20,"certain"
"4006","YF984",21.675,"18+","Baseline",10,30,"certain"
"4007","YF984",21.675,"18+","Baseline",75,50,"chance"
"4008","YF984",21.675,"18+","Baseline",50,20,"chance"
"4009","YF984",21.675,"18+","Baseline",50,50,"certain"
"4010","YF984",21.675,"18+","Baseline",75,5,"certain"
"4011","YF984",21.675,"18+","Baseline",90,5,"certain"
"4012","YF984",21.675,"18+","Baseline",90,30,"chance"
"4013","YF984",21.675,"18+","Baseline",25,10,"certain"
"4014","YF984",21.675,"18+","Baseline",90,100,"chance"
"4015","YF984",21.675,"18+","Baseline",10,5,"certain"
"4016","YF984",21.675,"18+","Baseline",10,100,"certain"
"4017","YF984",21.675,"18+","Baseline",75,20,"certain"
"4018","YF984",21.675,"18+","Baseline",50,100,"certain"
"4019","YF984",21.675,"18+","Baseline",75,40,"certain"
"4020","YF984",21.675,"18+","Baseline",10,40,"certain"
"4021","YF984",21.675,"18+","Baseline",50,30,"certain"
"4022","YF984",21.675,"18+","Baseline",75,10,"certain"
"4023","YF984",21.675,"18+","Baseline",10,50,"certain"
"4024","YF984",21.675,"18+","Baseline",10,20,"certain"
"4025","YF984",21.675,"18+","Baseline",25,40,"certain"
"4026","YF985",21.68611111,"18+","Baseline",75,50,"chance"
"4027","YF985",21.68611111,"18+","Baseline",25,10,"certain"
"4028","YF985",21.68611111,"18+","Baseline",50,20,"chance"
"4029","YF985",21.68611111,"18+","Baseline",90,40,"chance"
"4030","YF985",21.68611111,"18+","Baseline",90,5,"certain"
"4031","YF985",21.68611111,"18+","Baseline",25,50,"certain"
"4032","YF985",21.68611111,"18+","Baseline",10,100,"certain"
"4033","YF985",21.68611111,"18+","Baseline",90,20,"chance"
"4034","YF985",21.68611111,"18+","Baseline",75,30,"chance"
"4035","YF985",21.68611111,"18+","Baseline",90,10,"chance"
"4036","YF985",21.68611111,"18+","Baseline",25,100,"certain"
"4037","YF985",21.68611111,"18+","Baseline",75,10,"certain"
"4038","YF985",21.68611111,"18+","Baseline",50,30,"chance"
"4039","YF985",21.68611111,"18+","Baseline",25,30,"certain"
